time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-02-06T00:27:00.484Z,38.4719,-118.9281,7.7,1.3,ml,17,89.01,0.128,0.1669,nn,nn00530183,2016-02-08T04:26:47.602Z,"27km WSW of Hawthorne, Nevada",earthquake,1.19,1.8,0.23,2,reviewed,nn,nn
2016-02-06T00:23:11.520Z,19.3051662,-155.2173309,1.16,2.67,ml,52,95,0.02479,0.28,hv,hv61170781,2016-02-06T08:25:52.241Z,"14km S of Volcano, Hawaii",earthquake,0.31,0.32,0.24,19,automatic,hv,hv
2016-02-06T00:18:55.700Z,18.2047,-64.5463,104,3.3,Md,5,280.8,0.22098556,0.1,pr,pr16037000,2016-02-06T08:21:33.703Z,"24km SSE of Road Town, British Virgin Islands",earthquake,5.5,1.5,0,4,reviewed,pr,pr
2016-02-06T00:12:00.840Z,19.3008333,-155.2153333,1.56,2.32,md,52,134,0.02139,0.12,hv,hv61170771,2016-02-08T18:27:30.037Z,"13km S of Volcano, Hawaii",earthquake,0.27,0.36,0.153,24,reviewed,hv,hv
2016-02-06T00:08:40.000Z,59.6864,-153.385,111,3.4,ml,93,68.3999945280004,0.08354332,0.69,ak,ak12716127,2016-02-06T22:34:50.464Z,"85km E of Old Iliamna, Alaska",earthquake,0.5,0.5,,6,automatic,ak,ak
2016-02-06T00:04:00.440Z,34.0121667,-117.2058333,14.3,1.41,ml,71,39,0.07022,0.19,ci,ci37520936,2016-02-08T15:03:53.617Z,"5km SSW of Redlands, California",earthquake,0.18,0.34,0.136,43,reviewed,ci,ci
2016-02-06T00:03:50.980Z,33.0788333,-116.4736667,6.5,1.42,ml,38,56,0.104,0.21,ci,ci37520928,2016-02-08T14:08:38.157Z,"12km E of Julian, California",earthquake,0.27,0.87,0.181,27,reviewed,ci,ci
2016-02-05T23:58:30.360Z,38.8118333,-122.8188333,2.83,1.53,md,54,70,0.008607,0.06,nc,nc72589201,2016-02-06T08:01:03.706Z,"6km NW of The Geysers, California",earthquake,0.12,0.18,0.171,21,reviewed,nc,nc
2016-02-05T23:56:26.560Z,33.5653333,-116.7516667,5.09,1.38,ml,40,30,0.012,0.14,ci,ci37520920,2016-02-08T14:09:40.810Z,"7km W of Anza, California",earthquake,0.17,0.33,0.198,26,reviewed,ci,ci
2016-02-05T23:37:39.800Z,37.5745,-118.8576667,5.04,1.24,md,29,87,0.02748,0.05,nc,nc72589186,2016-02-06T02:55:04.272Z,"13km SE of Mammoth Lakes, California",earthquake,0.22,0.28,0.181,24,reviewed,nc,nc
2016-02-05T23:36:16.220Z,37.6983333,-121.9968333,11.19,1.42,md,16,88,0.05402,0.05,nc,nc72589191,2016-02-06T05:28:05.605Z,"4km ENE of Fairview, California",earthquake,0.27,0.57,0.216,13,reviewed,nc,nc
2016-02-05T23:08:07.580Z,35.382,-118.6256667,4.5,1.11,ml,11,154,0.1592,0.08,ci,ci37520880,2016-02-05T23:59:19.343Z,"26km SSW of Bodfish, California",earthquake,0.27,0.81,0.176,9,reviewed,ci,ci
2016-02-05T23:06:16.870Z,36.5542,-97.7976,5.47,2.6,mb_lg,,48,0.157,0.48,us,us20004y81,2016-02-06T00:36:45.581Z,"19km NNE of Enid, Oklahoma",earthquake,1.3,7,0.361,2,reviewed,us,us
2016-02-05T23:01:26.790Z,34.8534,25.8226,10,4.7,mb,,52,1.543,1.23,us,us20004y80,2016-02-06T01:09:26.905Z,"19km SSE of Ierapetra, Greece",earthquake,7.4,1.9,0.055,100,reviewed,us,us
2016-02-05T22:47:07.130Z,36.8396667,-121.311,6.25,1.17,md,29,94,0.02467,0.07,nc,nc72589166,2016-02-06T01:39:06.110Z,"5km ENE of Ridgemark, California",earthquake,0.23,0.51,0.239,23,reviewed,nc,nc
2016-02-05T22:39:09.000Z,59.3216,-152.5426,78.7,2.8,ml,,,,0.38,ak,ak12714229,2016-02-06T06:41:38.763Z,"64km SW of Anchor Point, Alaska",earthquake,0.6,0.7,,,automatic,ak,ak
2016-02-05T22:24:24.000Z,61.3679,-146.756,27.6,1.6,ml,,,,0.26,ak,ak12714222,2016-02-05T23:17:24.491Z,"34km NW of Valdez, Alaska",earthquake,0.5,0.4,,,automatic,ak,ak
2016-02-05T22:17:01.080Z,49.3736667,-120.4805,0.02,2.05,ml,7,202,0.5678,0.21,uw,uw61107317,2016-02-05T22:39:04.450Z,"9km SSE of Princeton, Canada",explosion,0.79,31.61,0.163,6,reviewed,uw,uw
2016-02-05T22:13:02.370Z,47.2761667,-122.2915,24.763,2.57,ml,32,40,0.05533,0.3,uw,uw61107312,2016-02-06T04:03:32.800Z,"0km WSW of Lakeland South, Washington",earthquake,0.52,0.76,0.122,96,reviewed,uw,uw
2016-02-05T22:05:00.220Z,38.1111667,-122.1823333,-0.12,1.19,md,12,96,0.02859,0.07,nc,nc72589151,2016-02-06T01:52:34.030Z,"1km SW of Quarry near Vallejo, CA",quarry blast,0.34,31.61,0.126,8,reviewed,nc,nc
2016-02-05T21:39:11.420Z,33.7436667,-116.1636667,2.57,2.18,ml,63,35,0.06725,0.15,ci,ci37520848,2016-02-07T20:48:29.134Z,"5km ENE of Indio, California",earthquake,0.16,0.32,0.139,25,reviewed,ci,ci
2016-02-05T21:23:08.300Z,19.01,-65.7334,30,3,Md,3,316.8,0.74200842,0.18,pr,pr16036009,2016-02-06T05:25:44.703Z,"65km N of Vieques, Puerto Rico",earthquake,2.2,13.9,0,3,reviewed,pr,pr
2016-02-05T21:22:52.770Z,36.7373,139.5278,114.2,4.4,mb,,67,0.735,0.79,us,us20004y79,2016-02-07T04:32:55.692Z,"8km W of Nikko, Japan",earthquake,6,6.7,0.068,63,reviewed,us,us
2016-02-05T21:22:08.190Z,37.7611667,-110.6875,9.44,1.99,md,8,173,0.182,0.23,uu,uu60139567,2016-02-05T23:18:35.080Z,"67km S of Hanksville, Utah",earthquake,1,3.46,0.134,4,reviewed,uu,uu
2016-02-05T21:16:02.870Z,33.8665,-117.521,-0.54,1,ml,15,121,0.03458,0.2,ci,ci37520840,2016-02-05T22:00:50.808Z,"1km S of Home Gardens, California",quarry blast,0.6,31.61,0.103,13,reviewed,ci,ci
2016-02-05T20:58:43.400Z,38.8398333,-122.8366667,1.82,1.66,md,44,58,0.001547,0.03,nc,nc72589141,2016-02-06T04:33:07.493Z,"9km NW of The Geysers, California",earthquake,0.13,0.2,0.188,16,reviewed,nc,nc
2016-02-05T20:55:04.000Z,63.0797,-151.4787,12.7,1.7,ml,,,,0.15,ak,ak12711038,2016-02-05T21:36:47.638Z,"109km NW of Talkeetna, Alaska",earthquake,0.4,0.4,,,automatic,ak,ak
2016-02-05T20:51:42.890Z,33.9776667,-117.002,15.12,1.54,ml,43,75,0.05889,0.12,ci,ci37520832,2016-02-05T21:37:18.900Z,"5km ESE of Calimesa, California",earthquake,0.15,0.39,0.141,23,reviewed,ci,ci
2016-02-05T20:49:50.000Z,59.8484,-153.0934,100,3.2,ml,,,,,ak,ak12711030,2016-02-09T22:12:58.040Z,"68km E of Old Iliamna, Alaska",earthquake,,,,,automatic,ak,ak
2016-02-05T20:35:26.000Z,64.2426,-147.546,1.1,1.6,ml,,,,0.74,ak,ak12711028,2016-02-05T21:04:17.303Z,"44km SW of Salcha, Alaska",earthquake,0.5,0.6,,,automatic,ak,ak
2016-02-05T20:35:05.790Z,33.8428333,-117.4906667,2.64,1.57,ml,33,69,0.04568,0.14,ci,ci37520824,2016-02-05T21:21:09.750Z,"5km SE of Home Gardens, California",quarry blast,0.21,0.33,0.146,19,reviewed,ci,ci
2016-02-05T20:31:06.310Z,-0.5469,96.996,29.51,4.5,mb,,115,1.927,1.15,us,us20004z2a,2016-02-09T21:49:21.969Z,"231km WNW of Sikabaluan, Indonesia",earthquake,7.5,5.3,0.106,29,reviewed,us,us
2016-02-05T20:24:11.610Z,37.6983333,-122.0025,9.94,1.46,md,20,57,0.05325,0.08,nc,nc72589126,2016-02-06T03:06:04.302Z,"4km ENE of Fairview, California",earthquake,0.25,0.42,0.232,14,reviewed,nc,nc
2016-02-05T20:22:24.810Z,37.9211667,-121.96,-0.37,1.06,md,8,149,0.03136,0.1,nc,nc72589131,2016-02-06T01:46:32.980Z,"2km WSW of Quarry near Clayton, CA",quarry blast,1.03,31.61,0.2,6,reviewed,nc,nc
2016-02-05T20:11:08.950Z,-5.3383,141.6224,10.22,5.1,mb,,30,2.95,1.01,us,us20004y6q,2016-02-09T21:30:17.077Z,"94km NNE of Kiunga, Papua New Guinea",earthquake,6.4,3.7,0.061,87,reviewed,us,us
2016-02-05T20:10:04.950Z,37.5741667,-118.8573333,5.34,1.42,md,37,87,0.02745,0.05,nc,nc72589121,2016-02-06T04:33:06.493Z,"13km SE of Mammoth Lakes, California",earthquake,0.16,0.37,0.27,34,reviewed,nc,nc
2016-02-05T20:07:53.385Z,37.3665,-117.087,17.7,1.3,ml,13,140.54,0.366,0.1726,nn,nn00530124,2016-02-05T20:33:13.183Z,"40km SSE of Goldfield, Nevada",earthquake,2.15,3.5,0.68,6,reviewed,nn,nn
2016-02-05T20:05:15.000Z,63.0349,-149.7453,86.4,3.5,ml,,,,0.68,ak,ak12709393,2016-02-09T21:17:57.040Z,"56km SW of Cantwell, Alaska",earthquake,0.3,0.4,,,reviewed,ak,ak
2016-02-05T20:02:49.910Z,19.3146667,-155.2181702,1.32,1.99,ml,47,83,0.03382,0.21,hv,hv61170621,2016-02-05T20:08:32.650Z,"13km S of Volcano, Hawaii",earthquake,0.24,0.29,0.2,6,automatic,hv,hv
2016-02-05T19:57:31.200Z,18.2334,-67.1806,80,2.9,Md,9,133.2,0.1060012,0.43,pr,pr16036008,2016-02-09T20:21:08.040Z,"5km NW of Mayaguez, Puerto Rico",earthquake,2.8,2.5,0,6,reviewed,pr,pr
2016-02-05T19:57:27.390Z,22.9387,120.5928,23,6.4,mww,,14,0.361,1.21,us,us20004y6h,2016-02-10T20:12:52.632Z,"24km SSE of Yujing, Taiwan",earthquake,4.7,1.7,,,reviewed,us,us
2016-02-05T19:53:23.730Z,-22.7577,-179.5494,515.34,4.3,mb,,284,12.008,0.88,us,us20004z27,2016-02-09T19:09:08.301Z,"249km SSW of Ndoi Island, Fiji",earthquake,25.4,23.4,0.154,13,reviewed,us,us
2016-02-05T19:50:26.000Z,61.5876,-146.3531,38.7,1.7,ml,,,,0.52,ak,ak12709392,2016-02-05T20:31:46.834Z,"50km N of Valdez, Alaska",earthquake,0.6,0.7,,,automatic,ak,ak
2016-02-05T19:24:07.400Z,34.6961667,-116.2361667,3.07,1.86,ml,18,66,0.0711,0.11,ci,ci37520792,2016-02-06T03:26:37.768Z,"8km WSW of Ludlow, California",earthquake,0.18,0.76,0.164,26,reviewed,ci,ci
2016-02-05T19:23:56.680Z,33.75,-118.3481667,7.2,1.34,ml,6,123,0.01452,0.08,ci,ci37520784,2016-02-05T20:40:32.778Z,"1km SE of Rolling Hills, California",earthquake,0.34,0.31,0.301,4,reviewed,ci,ci
2016-02-05T19:13:59.210Z,33.738,-118.3511667,9.6,2.71,ml,87,69,0.01353,0.27,ci,ci37520776,2016-02-09T17:05:31.985Z,"2km S of Rolling Hills, California",earthquake,0.24,0.39,0.228,25,reviewed,ci,ci
2016-02-05T19:07:41.340Z,37.6236667,-119.3896667,4.74,1.16,md,12,137,0.2462,0.21,nc,nc72589086,2016-02-06T00:16:05.228Z,"21km SE of Yosemite Valley, California",earthquake,0.52,13.46,0.1,8,reviewed,nc,nc
2016-02-05T19:06:49.000Z,61.8275,-149.1123,9.6,1.7,ml,,,,0.63,ak,ak12709332,2016-02-05T19:59:08.784Z,"11km NE of Fishhook, Alaska",earthquake,0.4,0.7,,,automatic,ak,ak
2016-02-05T19:02:33.440Z,53.2657,157.7938,171.51,4.4,mb,,85,0.167,0.85,us,us20004z22,2016-02-09T18:56:47.898Z,"40km WNW of Yelizovo, Russia",earthquake,8.5,5,0.084,41,reviewed,us,us
2016-02-05T18:56:34.460Z,35.0516667,-118.3558333,-0.68,1.37,ml,7,124,0.06204,0.09,ci,ci37520768,2016-02-05T20:54:39.205Z,"12km SE of Tehachapi, California",quarry blast,0.38,31.61,0.108,5,reviewed,ci,ci
2016-02-05T18:44:56.370Z,-4.4965,153.7612,79.35,4.6,mb,,107,1.621,0.74,us,us20004z21,2016-02-09T18:38:05.338Z,"80km E of Taron, Papua New Guinea",earthquake,8.6,7.8,0.105,29,reviewed,us,us
2016-02-05T18:40:34.680Z,38.7591667,-122.7273333,0.97,1.08,md,37,60,0.003099,0.09,nc,nc72589081,2016-02-05T23:55:04.178Z,"3km SE of The Geysers, California",earthquake,0.14,0.23,0.055,9,reviewed,nc,nc
2016-02-05T18:36:36.620Z,33.4821667,-116.4641667,15.11,1.05,ml,26,105,0.05219,0.13,ci,ci37520752,2016-02-05T20:51:32.053Z,"21km ESE of Anza, California",earthquake,0.31,0.41,0.184,19,reviewed,ci,ci
2016-02-05T18:28:43.000Z,59.544,-145.8247,1,3.5,ml,,,,0.91,ak,ak12707772,2016-02-09T17:56:31.040Z,"34km ENE of Middleton Island, Alaska",earthquake,0.4,,,,reviewed,ak,ak
2016-02-05T18:15:27.360Z,38.8155,-122.8201667,2.43,1.78,md,53,36,0.009665,0.06,nc,nc72589061,2016-02-06T02:18:09.104Z,"6km NW of The Geysers, California",earthquake,0.15,0.23,0.275,25,reviewed,nc,nc
2016-02-05T18:13:06.600Z,47.7773333,-122.852,17.424,1.84,ml,10,114,0.05373,0.16,uw,uw61107262,2016-02-05T21:45:48.630Z,"15km WSW of Lofall, Washington",earthquake,0.55,0.63,0.165,7,reviewed,uw,uw
2016-02-05T18:12:51.750Z,38.8126678,-122.8190002,2.55,1.01,md,16,91,0.00881,0.03,nc,nc72589056,2016-02-05T19:27:06.314Z,"6km NW of The Geysers, California",earthquake,0.3,0.5,0.01,5,automatic,nc,nc
2016-02-05T18:00:30.450Z,46.0865,-119.5351667,0.022,1.42,ml,6,205,0.1643,0.06,uw,uw61107257,2016-02-05T21:51:32.070Z,"19km S of Benton City, Washington",explosion,1,31.61,0.182,5,reviewed,uw,uw
2016-02-05T17:48:43.180Z,-4.4354,153.6156,96.77,5.1,mb,,27,1.468,0.96,us,us20004y63,2016-02-09T17:27:49.524Z,"64km E of Taron, Papua New Guinea",earthquake,7,5.9,0.047,147,reviewed,us,us
2016-02-05T17:44:46.440Z,-7.8329,-74.5647,158.87,4.6,mb,,113,1.845,0.94,us,us20004y62,2016-02-09T17:06:46.984Z,"60km N of Pucallpa, Peru",earthquake,7.7,6.3,0.057,91,reviewed,us,us
2016-02-05T16:58:57.250Z,38.8231667,-122.8226667,0.75,1.82,md,54,35,0.009658,0.06,nc,nc72589026,2016-02-06T01:01:29.818Z,"7km NW of The Geysers, California",earthquake,0.09,0.15,0.264,21,reviewed,nc,nc
2016-02-05T16:58:46.670Z,38.8243333,-122.8241667,0.5,1.39,md,35,40,0.008572,0.03,nc,nc72589021,2016-02-06T03:42:04.376Z,"7km NW of The Geysers, California",earthquake,0.12,0.19,0.222,11,reviewed,nc,nc
2016-02-05T16:58:27.540Z,37.4785,-113.8355,-0.93,1.81,md,7,138,0.024,0.17,uu,uu60139527,2016-02-05T21:37:21.530Z,"14km SW of Enterprise, Utah",earthquake,0.89,0.56,0.152,6,reviewed,uu,uu
2016-02-05T16:58:27.510Z,38.8245,-122.825,0.72,1.23,md,37,38,0.007956,0.05,nc,nc72589031,2016-02-06T03:14:04.317Z,"7km NW of The Geysers, California",earthquake,0.1,0.18,0.155,8,reviewed,nc,nc
2016-02-05T16:35:21.000Z,62.062,-151.3339,81.1,2.6,ml,,,,0.28,ak,ak12704661,2016-02-06T00:37:49.905Z,"70km WSW of Talkeetna, Alaska",earthquake,0.4,0.9,,,automatic,ak,ak
2016-02-05T16:21:59.895Z,39.006,-118.8268,8.4,1.4,ml,10,92.1,0.322,0.152,nn,nn00530092,2016-02-05T17:17:52.276Z,"29km E of Yerington, Nevada",earthquake,1.96,10.9,0.26,5,reviewed,nn,nn
2016-02-05T16:21:59.859Z,39.0107,-118.8232,3.6,1.4,ml,17,92.69,0.326,0.1074,nn,nn00530096,2016-02-05T17:24:19.737Z,"29km E of Yerington, Nevada",earthquake,1.08,1.5,0.26,6,reviewed,nn,nn
2016-02-05T16:20:11.640Z,27.8396,85.2486,25.95,5.2,mb,,145,0.139,1.16,us,us20004y4t,2016-02-08T14:52:03.261Z,"16km NNW of Kathmandu, Nepal",earthquake,8.2,5.7,0.082,49,reviewed,us,us
2016-02-05T16:19:03.290Z,19.4976673,-155.647995,4.23,2.01,ml,24,56,0.04344,0.2,hv,hv61170331,2016-02-05T16:24:47.870Z,"23km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.38,1.17,0.35,4,automatic,hv,hv
2016-02-05T16:09:30.200Z,36.5533,-97.7937,5,3.4,mb_lg,,39,0.16,0.3,us,us20004y4l,2016-02-06T00:27:27.310Z,"19km NNE of Enid, Oklahoma",earthquake,1.5,2,0.065,62,reviewed,us,us
2016-02-05T16:06:24.040Z,36.5536,-97.7948,5,2.9,mb_lg,,71,0.159,0.38,us,us20004y4k,2016-02-06T00:09:38.348Z,"19km NNE of Enid, Oklahoma",earthquake,1.1,2,0.079,42,reviewed,us,us
2016-02-05T15:48:56.430Z,38.8248329,-122.8241653,-0.72,1.04,md,15,67,0.008658,0.09,nc,nc72588996,2016-02-05T16:25:28.854Z,"7km NW of The Geysers, California",earthquake,0.32,0.71,0.09,5,automatic,nc,nc
2016-02-05T15:29:47.670Z,38.8216667,-122.8235,0.85,2.04,md,57,32,0.009122,0.06,nc,nc72588961,2016-02-06T02:46:05.263Z,"7km NW of The Geysers, California",earthquake,0.09,0.14,0.192,24,reviewed,nc,nc
2016-02-05T15:26:14.110Z,38.8221667,-122.8235,0.62,1.23,md,36,44,0.009056,0.04,nc,nc72588956,2016-02-06T02:31:05.235Z,"7km NW of The Geysers, California",earthquake,0.1,0.18,0.159,12,reviewed,nc,nc
2016-02-05T14:49:52.550Z,38.7915,-122.7823333,-0.25,1.04,md,37,93,0.004675,0.05,nc,nc72588951,2016-02-05T21:57:05.918Z,"2km NW of The Geysers, California",earthquake,0.11,0.22,0.122,10,reviewed,nc,nc
2016-02-05T14:43:08.250Z,46.9233333,-112.2738333,8.98,1.38,ml,8,136,0.048,0.16,mb,mb80123254,2016-02-05T17:10:30.060Z,"26km NW of Helena Valley Northwest, Montana",earthquake,0.86,1.27,0.034,3,reviewed,mb,mb
2016-02-05T14:36:14.000Z,61.0789,-151.1366,80.2,2.2,ml,,,,0.38,ak,ak12704648,2016-02-05T15:26:24.936Z,"44km N of Nikiski, Alaska",earthquake,0.3,0.6,,,automatic,ak,ak
2016-02-05T14:12:19.700Z,-19.0739,169.0615,106.48,4.9,mb,,68,2.409,1.38,us,us20004y2m,2016-02-05T22:14:55.160Z,"56km NNW of Isangel, Vanuatu",earthquake,7.6,7.3,0.073,60,reviewed,us,us
2016-02-05T14:10:16.300Z,37.238,-115.325,9.6,1.9,ml,22,90.85,0.275,0.2022,nn,nn00530081,2016-02-06T02:35:40.328Z,"20km SW of Alamo, Nevada",earthquake,2.07,2.2,0.29,16,reviewed,nn,nn
2016-02-05T14:00:13.328Z,38.4421,-119.3324,7,1.4,ml,9,116.1,0.126,0.1595,nn,nn00530090,2016-02-06T02:35:46.371Z,"22km NNW of Bridgeport, California",earthquake,3.86,6.6,0.22,3,reviewed,nn,nn
2016-02-05T13:59:23.070Z,35.9773333,-118.3336667,2.16,1.56,ml,28,45,0.1752,0.16,ci,ci37520728,2016-02-05T17:17:41.370Z,"26km NNE of Kernville, California",earthquake,0.21,0.89,0.182,22,reviewed,ci,ci
2016-02-05T13:42:12.040Z,-18.768,168.2519,41.12,4.9,mb,,79,2.214,0.68,us,us20004y2i,2016-02-05T21:45:09.864Z,"114km S of Port-Vila, Vanuatu",earthquake,5.7,7.9,0.132,18,reviewed,us,us
2016-02-05T13:33:16.000Z,60.3314,-151.7455,93.4,2,ml,,,,0.64,ak,ak12703103,2016-02-05T14:22:00.156Z,"24km W of Cohoe, Alaska",earthquake,0.7,1,,,automatic,ak,ak
2016-02-05T13:21:43.640Z,36.1797,-97.2654,4.81,2.6,mb_lg,,35,0.297,0.55,us,us20004y2b,2016-02-05T21:24:12.274Z,"12km S of Perry, Oklahoma",earthquake,1.2,7.2,0.132,15,reviewed,us,us
2016-02-05T13:01:15.340Z,46.9408333,-112.3925,5,2.01,ml,12,124,0.076,0.2,mb,mb80123249,2016-02-05T17:04:26.500Z,"22km E of Lincoln, Montana",earthquake,1.03,31.61,0.226,3,reviewed,mb,mb
2016-02-05T12:56:27.370Z,35.7681667,-120.327,8.06,1.46,md,48,34,0.01157,0.07,nc,nc72588906,2016-02-06T02:44:05.257Z,"13km NNE of Shandon, California",earthquake,0.16,0.26,0.236,27,reviewed,nc,nc
2016-02-05T12:53:12.000Z,59.8035,-153.1075,97.3,2.7,ml,,,,0.9,ak,ak12701568,2016-02-05T20:55:57.810Z,"71km W of Anchor Point, Alaska",earthquake,1,1.1,,,automatic,ak,ak
2016-02-05T12:43:11.230Z,33.7425,-116.1625,3.1,2.15,ml,69,31,0.06858,0.17,ci,ci37520720,2016-02-05T17:12:25.860Z,"6km ENE of Indio, California",earthquake,0.13,0.27,0.167,80,reviewed,ci,ci
2016-02-05T12:40:23.000Z,60.7576,-146.5407,18,2.1,ml,,,,0.77,ak,ak12701565,2016-02-05T13:22:28.589Z,"42km SSW of Valdez, Alaska",earthquake,0.4,0.1,,,automatic,ak,ak
2016-02-05T12:28:45.370Z,34.5181667,-119.7526667,-0.3,1.65,ml,16,67,0.06911,0.25,ci,ci37520712,2016-02-05T16:43:01.727Z,"11km NE of Goleta, California",earthquake,0.49,1.31,0.106,10,reviewed,ci,ci
2016-02-05T12:24:13.000Z,45.614,-67.323,1,2,mb_lg,,,,0.6,us,us20004yak,2016-02-06T06:50:21.040Z,"42km S of Nackawic, Canada",earthquake,1.9,2,,,reviewed,ott,ott
2016-02-05T12:08:48.810Z,37.5723333,-118.8581667,5.37,1.67,md,30,101,0.02907,0.04,nc,nc72588876,2016-02-06T00:42:04.217Z,"13km SE of Mammoth Lakes, California",earthquake,0.22,0.42,0.192,28,reviewed,nc,nc
2016-02-05T12:04:43.730Z,46.93,-112.3908333,5,1.73,ml,10,116,0.08,0.14,mb,mb80123244,2016-02-05T15:48:48.610Z,"22km E of Lincoln, Montana",earthquake,0.79,31.61,0.109,3,reviewed,mb,mb
2016-02-05T11:59:40.270Z,46.9465,-112.41,5,1.87,ml,11,131,0.086,0.22,mb,mb80123239,2016-02-05T15:44:41.840Z,"20km E of Lincoln, Montana",earthquake,1.41,31.61,0.135,4,reviewed,mb,mb
2016-02-05T11:47:50.820Z,36.3818333,-117.832,-1.22,1.15,ml,23,80,0.1699,0.21,ci,ci37520696,2016-02-05T17:51:40.125Z,"19km NE of Olancha, California",earthquake,0.28,0.58,0.086,12,reviewed,ci,ci
2016-02-05T11:38:50.140Z,36.3186,-97.5485,4.78,2.9,mb_lg,,61,0.22,0.46,us,us20004y16,2016-02-05T11:55:17.119Z,"23km W of Perry, Oklahoma",earthquake,0.7,7.6,0.071,52,reviewed,us,us
2016-02-05T11:28:09.000Z,60.8153,-153.1617,172.3,3.2,ml,,,,0.72,ak,ak12700024,2016-02-05T19:30:50.138Z,"43km NNW of Redoubt Volcano, Alaska",earthquake,0.9,0.8,,,automatic,ak,ak
2016-02-05T11:23:28.160Z,33.7428333,-116.1658333,3.04,2.15,ml,70,57,0.06588,0.16,ci,ci37520688,2016-02-05T18:39:56.813Z,"5km ENE of Indio, California",earthquake,0.13,0.25,0.144,69,reviewed,ci,ci
2016-02-05T11:20:31.400Z,18.4895,-64.9682,15,1.9,Md,5,205.2,0.13744224,0.25,pr,pr16036007,2016-02-05T16:34:42.886Z,"16km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.2,1.8,0,5,reviewed,pr,pr
2016-02-05T11:19:02.000Z,60.8292,-151.3343,72.1,2.3,ml,,,,0.66,ak,ak12698501,2016-02-05T11:55:11.066Z,"15km N of Nikiski, Alaska",earthquake,0.4,0.6,,,automatic,ak,ak
2016-02-05T11:17:34.830Z,35.2628333,-118.6175,5.55,1.26,ml,28,121,0.06639,0.17,ci,ci37520672,2016-02-05T16:11:35.420Z,"20km ENE of Arvin, California",earthquake,0.25,0.78,0.15,16,reviewed,ci,ci
2016-02-05T10:58:07.390Z,33.7443333,-116.1668333,2.72,1.38,ml,52,68,0.06455,0.2,ci,ci37520664,2016-02-05T15:52:15.400Z,"5km ENE of Indio, California",earthquake,0.18,0.33,0.095,35,reviewed,ci,ci
2016-02-05T10:57:02.860Z,38.9758333,-110.9171667,1.97,1.85,ml,12,129,0.207,0.22,uu,uu60139412,2016-02-05T19:38:41.210Z,"22km SE of Ferron, Utah",earthquake,1.01,14.82,0.146,3,reviewed,uu,uu
2016-02-05T10:54:11.570Z,33.7423333,-116.1635,3.19,1.13,ml,41,76,0.06787,0.2,ci,ci37520648,2016-02-05T15:33:58.955Z,"5km ENE of Indio, California",earthquake,0.26,0.38,0.091,24,reviewed,ci,ci
2016-02-05T10:46:44.650Z,38.8279991,-122.7783356,-0.95,1.13,md,16,63,0.007026,0.11,nc,nc72588861,2016-02-05T13:09:07.445Z,"4km W of Cobb, California",earthquake,0.21,0.84,0.05,4,automatic,nc,nc
2016-02-05T10:44:40.050Z,-36.1344,-73.7512,12.9,4.5,mb,,164,1.86,0.75,us,us20004y11,2016-02-05T18:47:10.977Z,"86km NW of Talcahuano, Chile",earthquake,6.5,4.4,0.163,12,reviewed,us,us
2016-02-05T10:25:31.260Z,38.8083333,-122.8126667,2.39,1.25,md,44,78,0.01291,0.06,nc,nc72588856,2016-02-05T23:51:06.174Z,"5km NW of The Geysers, California",earthquake,0.17,0.24,0.266,15,reviewed,nc,nc
2016-02-05T10:21:03.000Z,62.6082,-149.455,0,1.9,ml,,,,0.56,ak,ak12698497,2016-02-05T10:51:46.078Z,"46km NE of Talkeetna, Alaska",earthquake,0.4,0.6,,,automatic,ak,ak
2016-02-05T10:16:40.930Z,33.7463333,-116.1641667,2.8,1.59,ml,56,57,0.06594,0.19,ci,ci37520640,2016-02-05T15:26:18.690Z,"6km ENE of Indio, California",earthquake,0.16,0.3,0.121,47,reviewed,ci,ci
2016-02-05T10:03:19.000Z,63.7982,-146.6089,0,1.8,ml,,,,0.61,ak,ak12698493,2016-02-05T10:51:44.811Z,"50km WSW of Delta Junction, Alaska",earthquake,0.8,0.7,,,automatic,ak,ak
2016-02-05T09:42:57.810Z,38.8258324,-122.8554993,2.23,1.17,md,22,63,0.002019,0.03,nc,nc72588851,2016-02-05T17:45:29.082Z,"10km WNW of The Geysers, California",earthquake,0.27,0.43,0.15,6,automatic,nc,nc
2016-02-05T09:30:17.160Z,19.3794994,-155.2266693,3.29,2.45,ml,44,45,0.01198,0.26,hv,hv61170151,2016-02-05T09:36:00.650Z,"5km SSE of Volcano, Hawaii",earthquake,0.36,0.28,0.19,11,automatic,hv,hv
2016-02-05T09:28:04.840Z,38.834,-122.7741667,1.77,1.08,md,44,67,0.004843,0.06,nc,nc72588846,2016-02-05T19:52:06.387Z,"4km WNW of Cobb, California",earthquake,0.11,0.16,0.213,14,reviewed,nc,nc
2016-02-05T08:48:53.000Z,59.6683,-153.326,112.1,3.5,ml,,,,0.42,ak,ak12696955,2016-02-05T19:29:44.045Z,"84km W of Anchor Point, Alaska",earthquake,0.3,0.4,,,reviewed,ak,ak
